receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-101013,TXN101013,05/15/2026,13:42:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,,SKU1025,Tom Tom Sweet (pack),Snacks,2,340,0,Cash
RCPT-101410,TXN101410,30-06-2026,17:25:00,YABA,TILL-01,Ibrahim Musa,07814322491,SKU1019,Titus Sardine 125g,Canned Foods,2,790,0,POS
RCPT-102288,TXN102288,2026-06-10,09:38 AM,Yaba Branch,TILL-03,Tunde Bakare,,SKU1017,La Casera 50cl,Beverages,1,350,0,Cash
RCPT-100545,TXN100545,27-03-2026,13:06:00,Surulere Branch,TILL-01,Emeka Obi,,SKU1017,La Casera 50cl,Beverages,1,₦370.00,0,USSD
RCPT-102433,TXN102433,2026-06-20,17:29:00,Surulere Branch,TILL-01,Emeka Obi,2347443772536,SKU1026,Chivita Juice 1L,BEVERAGES,1,"1,270.00",0,USSD
RCPT-101021,TXN101021,2026-03-07,13:30:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,+2348704312137,SKU1028,Semovita 2kg,Grains & Staples,1,,0,transfer
RCPT-101633,TXN101633,21/07/2026,16:13:00,YABA,TILL-01,Tunde Bakare,,SKU1004,DANGOTE SUGAR 1KG ,Grains & Staples,360,,0,pos
RCPT-102017,TXN102017,24/05/2026,19:49:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,9043802385,SKU1003,Golden Morn 500g,Grains & Staples,2,1540,0,Card
RCPT-101110,TXN101110,2026-07-31,17:07:00,Yaba Branch,TILL-01,Fatima Bello,08322180657,SKU1028,Semovita 2kg,Grains & Staples,1,2350,0,Transfer
RCPT-100532,TXN100532,02-06-2026,12:32:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1890,0,Cash
RCPT-100351,TXN100351,2026-03-05,16:48:00, Yaba,TILL-03,,,SKU1010,Mama Gold Rice 5kg,Grains & Staples,1,6760,0,Bank Transfer
RCPT-102093,TXN102093,2026-05-13,12:27 PM,IKEJA,TILL-01,Emeka Obi,8033991023,SKU1016,Eva Water 75cl,Beverages,1,190,0,pos
RCPT-101713,TXN101713,2026-06-18,11:41:00, Yaba,TILL-01,Tunde Bakare,,SKU1007,Gala Sausage Roll,Snacks,5,270,0,Cash
RCPT-100424,TXN100424,14-07-2026,12:35:00,Ikeja Branch,TILL-01,Tunde Bakare,,SKU1005,COCA COLA 50CL,Beverages,1,370,0,POS Card
RCPT-101743,TXN101743,2026-04-29,11:23:00,SURULERE,TILL-01,Emeka Obi,2348337450128,SKU1029,Dano Milk Powder 400g,Dairy,1,3150,0,POS
RCPT-102104,TXN102104,2026-05-02,13:25:00,Ikeja Branch,TILL-01,Fatima Bello,,SKU1001,Indomie Noodles 70g,Grains & Staples,1,150,0,POS Card
RCPT-101312,TXN101312,23-04-2026,18:55:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,2347416384438,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,5100,0,transfer
RCPT-100930,TXN100930,03/31/2026,14:57:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1008,Milo 400g,Beverages,1,1910,0,POS Card
RCPT-101450,TXN101450,2026-03-13,17:45:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1016,Eva Water 75cl,Beverages,1,210,0,POS Card
RCPT-100287,TXN100287,2026-04-13,12:16:00, Yaba,TILL-01,Fatima Bello,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,2180,0,CASH
RCPT-101840,TXN101840,2026-06-26,18:00:00,minimart express-ikeja ,TILL-02,Segun Adeyemi,,SKU1019,Titus Sardine 125g,Canned Foods,1,,0,transfer
RCPT-101949,TXN101949,07/13/2026,12:07:00,Yaba Branch,TILL-03,Blessing Nwosu,7682058136,SKU1026,Chivita Juice 1L,Beverages,3,,0,POS Card
RCPT-101871,TXN101871,03/23/2026,18:47:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,+2347429977814,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,5010,0,POS Card
RCPT-100327,TXN100327,2026-03-31,21:41:00,MiniMart Express - Yaba,TILL-01,Fatima Bello,+2348154507854,SKU1026,Chivita Juice 1L,Beverages,1,1350,0,cash
RCPT-100206,TXN100206,2026-06-16,02:34 PM,minimart express-ikeja ,TILL-01,Segun Adeyemi,2347418328019,SKU1026,Chivita Juice 1L,BEVERAGES,1,1320,0,POS
RCPT-100223,TXN100223,21-06-2026,09:39:00,Surulere Branch,TILL-01,Tunde Bakare,07946902041,SKU1003,Golden Morn 500g,GRAINS & STAPLES,2,1570,5,USSD
RCPT-100052,TXN100052,2026-04-29,19:21:00,MiniMart Express - Ikeja,TILL-01,Fatima Bello,2 3 4 8 5 7 7 6 5 5 5 7 2,SKU1014,Dettol Soap 65g,Personal Care,1,370,0,CASH
RCPT-101968,TXN101968,04/23/2026,17:53:00,IKEJA,TILL-02,Segun Adeyemi,07963556044,SKU1025,Tom Tom Sweet (pack),Snacks,3,330,0,ussd
RCPT-101350,TXN101350,2026-03-02,14:44:00,SURULERE,TILL-01,Ibrahim Musa,2347848626441,SKU1026,Chivita Juice 1L,Beverages,1,1270,0,ATM Card
RCPT-102467,TXN102467,2026-07-18,21:04:00,Yaba Branch,TILL-02,Fatima Bello,+2349083228545,SKU1009,Cowbell Milk Powder 360g,Dairy,1,"1,910.00",0,ATM Card
RCPT-101025,TXN101025,2026-07-17,17:50:00,YABA,TILL-03,Blessing Nwosu,,SKU1003,Golden Morn 500g,Grains & Staples,4,"₦1,520.00",0,USSD
RCPT-102522,TXN102522,2026-04-30,12:32:00,Surulere Branch,TILL-01,Chidinma Okafor,07827032177,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,970,0,POS Card
RCPT-101092,TXN101092,13-06-2026,11:14:00,Surulere Branch,TILL-01,Ibrahim Musa,2348893053624,SKU1027,Amstel Malta 33cl,Beverages,4,440,0,Cash
RCPT-100945,TXN100945,2026-03-27,18:40:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1023,Ariel Detergent 900g,Household,1,1960,10,transfer
RCPT-100768,TXN100768,16-06-2026,14:50:00,Surulere Branch,TILL-01,Segun Adeyemi,,SKU1004,Dangote sugar 1Kg,Grains & Staples,3,1300,0,POS Card
RCPT-101404,TXN101404,2026-03-03,11:07:00,YABA,TILL-01,Emeka Obi,+2347445500248,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,870,0,Bank Transfer
RCPT-102396,TXN102396,2026-03-31,20:21:00,Ikeja Branch,TILL-02,Tunde Bakare,,SKU1019,Titus Sardine 125g,Canned Foods,1,740,0,Bank Transfer
RCPT-100307,TXN100307,2026-07-13,12:01:00,minimart express-ikeja ,TILL-02,Fatima Bello,,SKU1007,Gala Sausage Roll,Snacks,2,250,0,Card
RCPT-101698,TXN101698,2026-04-13,09:34:00,SURULERE,TILL-01,Fatima Bello,2 3 4 8 9 6 3 7 1 2 1 6 6,SKU1007,Gala Sausage Roll,Snacks,1,,0,cash
RCPT-101985,TXN101985,04/19/2026,15:07:00, Yaba,TILL-03,Segun Adeyemi,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,1890,0,USSD
RCPT-100926,TXN100926,2026-05-15,18:25:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1004,Dangote sugar 1Kg,Grains & Staples,3,1180,0,Card
RCPT-101622,TXN101622,2026-05-08,16:16:00, Yaba,TILL-03,Emeka Obi,2347009762186,SKU1003,Golden Morn 500g,Grains & Staples,2,1490,0,transfer
RCPT-102350,TXN102350,2026-07-30,11:07:00,SURULERE,TILL-01,Tunde Bakare,2349098049388,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,,0,ussd
RCPT-102391,TXN102391,2026-05-04,11:06:00,YABA,TILL-02,Segun Adeyemi,2348485030059,SKU1028,Semovita 2kg,Grains & Staples,3,1930,0,Cash
RCPT-101812,TXN101812,21-07-2026,07:57:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1025,Tom Tom Sweet (pack),Snacks,4,310,0,transfer
RCPT-100302,TXN100302,2026-03-22,11:53:00,YABA,TILL-03,Tunde Bakare,7248628368,SKU1025,Tom Tom Sweet (pack),Snacks,1,₦300.00,0,cash
RCPT-101780,TXN101780,08-03-2026,20:44:00,YABA,TILL-01,Emeka Obi,,SKU1008,Milo 400g,Beverages,4,2160,0,POS Card
RCPT-101294,TXN101294,2026-06-07,19:55:00,minimart express-ikeja ,TILL-01,Tunde Bakare,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,1,1930,0,Card
RCPT-102245,TXN102245,2026-05-21,17:11:00,SURULERE,TILL-01,Fatima Bello,07304379254,SKU1002,Peak Milk Evaporated 170g,Dairy,1,630,0,Cash
RCPT-102268,TXN102268,2026-03-23,09:31:00,MiniMart Express - Yaba,TILL-02,Fatima Bello,8072941686,SKU1023,Ariel Detergent 900g,Household,5,1780,0,POS Card
RCPT-101846,TXN101846,03/13/2026,19:42:00,IKEJA,TILL-01,Blessing Nwosu,8 1 1 8 2 9 5 1 7 5,SKU1009,Cowbell Milk Powder 360g,Dairy,1,"₦1,930.00",0,Transfer
RCPT-100432,TXN100432,04/17/2026,20:11:00,YABA,TILL-02,Amaka Eze,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,2140,0,Cash
RCPT-101015,TXN101015,2026-05-20,13:45:00,Surulere Branch,TILL-01,Amaka Eze,,SKU1006,Bigi Cola 50cl,Beverages,3,340,0,CASH
RCPT-101322,TXN101322,2026-05-10,18:43:00, Yaba,TILL-02,Emeka Obi,,SKU1021,Bournvita 500g,,5,2400,0,transfer
RCPT-101575,TXN101575,06/05/2026,19:38:00,Yaba Branch,TILL-02,Blessing Nwosu,07806700985,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,2200,0,pos
RCPT-100837,TXN100837,2026-04-24,11:56:00,Yaba Branch,TILL-01,Segun Adeyemi,+ 2 3 4 7 7 2 5 1 3 9 0 8 0,SKU1004,DANGOTE SUGAR 1KG ,Grains & Staples,3,1300,0,Cash
RCPT-100843,TXN100843,2026-03-03,14:35:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,8911929242,SKU1026,Chivita Juice 1L,Beverages,1,1240,10,Bank Transfer
RCPT-102394,TXN102394,03/02/2026,09:18:00,SURULERE,TILL-01,Fatima Bello,8313629904,SKU1014,Dettol Soap 65g,Personal Care,2,390,0,Cash
RCPT-100646,TXN100646,2026-06-03,12:51:00,Surulere Branch,TILL-01,Blessing Nwosu,+2348486586260,SKU1001,indomie noodles 70g,Grains & Staples,1,160,0,POS Card
RCPT-100319,TXN100319,2026-04-01,15:53:00,minimart express-ikeja ,TILL-02,Segun Adeyemi,+2348199569459,SKU1026,Chivita Juice 1L,Beverages,2,"1,430.00",0,Card
RCPT-102408,TXN102408,2026-07-22,09:21:00, Yaba,TILL-01,Ibrahim Musa,,SKU1006,Bigi Cola 50cl,Beverages,1,₦360.00,0,POS
RCPT-100241,TXN100241,2026-07-26,18:37:00,Surulere Branch,TILL-01,Segun Adeyemi,09068942448,SKU1027,Amstel Malta 33cl,Beverages,2,₦420.00,0,Bank Transfer
RCPT-102524,TXN102524,19/06/2026,16:52:00,SURULERE,TILL-01,Chidinma Okafor,0 7 5 7 6 8 0 2 8 7 7,SKU1027,Amstel Malta 33cl,Beverages,2,370,0,Bank Transfer
RCPT-100548,TXN100548,11/04/2026,20:53:00,MiniMart Express - Surulere,TILL-01,Amaka Eze,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2730,0,Cash
RCPT-100445,TXN100445,2026-06-08,15:11:00,minimart express-ikeja ,TILL-02,Tunde Bakare,,SKU1028,Semovita 2kg,Grains & Staples,4,1980,0,transfer
RCPT-101295,TXN101295,2026-03-04,08:39:00,Surulere Branch,TILL-01,Emeka Obi,2348394546586,SKU1013,Omo Detergent 900g,Household,-2,"1,570.00",10,CASH
RCPT-101424,TXN101424,2026-05-20,14:15:00, Yaba,TILL-03,Blessing Nwosu,,SKU1002,Peak Milk Evap 170g,Dairy,4,690,0,transfer
RCPT-100937,TXN100937,27-04-2026,13:40:00,IKEJA,TILL-02,Tunde Bakare,,SKU1022,Knorr Chicken Cubes (pack),,4,340,0,Cash
RCPT-101631,TXN101631,2026-07-22,21:37:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1003,Golden Morn 500g,Grains & Staples,1,1410,0,POS Card
RCPT-100214,TXN100214,2026-04-23,19:48:00, Yaba,TILL-01,Segun Adeyemi,,SKU1023,Ariel Detergent 900g,Household,2,"1,970.00",15,Transfer
RCPT-100913,TXN100913,2026-07-22,15:20:00,Yaba Branch,TILL-02,Segun Adeyemi,+2348894142286,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2570,0,Cash
RCPT-100560,TXN100560,2026-07-30,15:58:00,MiniMart Express - Yaba,TILL-01,Segun Adeyemi,8738025845,SKU1026,Chivita Juice 1L,Beverages,4,1270,0,transfer
RCPT-101281,TXN101281,21/03/2026,13:07:00,MiniMart Express - Ikeja,TILL-02,,,SKU1018,Maltina 33cl,Beverages,1,500,0,transfer
RCPT-100804,TXN100804,08-06-2026,07:50:00,SURULERE,TILL-01,Ibrahim Musa,,SKU1014,Dettol Soap 65g,Personal Care,1,380.00,0,Cash
RCPT-100022,TXN100022,2026-03-12,12:30:00, Yaba,TILL-01,Fatima Bello,9077395997,SKU1016,Eva Water 75cl,Beverages,1,220,0,transfer
RCPT-100173,TXN100173,2026-07-06,15:11:00,IKEJA,TILL-02,Segun Adeyemi,,SKU1009,Cowbell Milk Powder 360g,Dairy,1,2000,0,POS Card
RCPT-100024,TXN100024,2026-04-12,11:52:00,MiniMart Express - Yaba,TILL-03,Blessing Nwosu,2349065951651,SKU1025,Tom Tom Sweet (pack),Snacks,5,300,15,POS Card
RCPT-100242,TXN100242,2026-03-25,19:17:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,2347491279750,SKU1023,Ariel Detergent 900g,Household,1,1750,0,transfer
RCPT-102064,TXN102064,2026-04-18,21:38:00,YABA,TILL-03,Tunde Bakare,,SKU1030,Nasco Cornflakes 500g,Grains & Staples,2,1760,0,Cash
RCPT-100232,TXN100232,2026-06-19,09:45:00,SURULERE,TILL-01,Chidinma Okafor,+2347814194359,SKU1019,Titus Sardine 125g,Canned Foods,1,660,0,Card
RCPT-102495,TXN102495,2026-04-03,01:17 PM, Yaba,TILL-03,Tunde Bakare,,SKU1004,Dangote Sugar 1kg,Grains & Staples,-1,1080,0,transfer
RCPT-102112,TXN102112,2026-07-10,16:18:00,Surulere Branch,TILL-01,Segun Adeyemi,+2348007109811,SKU1019,Titus Sardine 125g,Canned Foods,2,₦710.00,0,Bank Transfer
RCPT-102037,TXN102037,2026-04-28,17:23:00,Yaba Branch,TILL-02,Ibrahim Musa,,SKU1023,Ariel Detergent 900g,Household,5,2010,0,POS Card
RCPT-100194,TXN100194,2026-05-17,09:42:00,MiniMart Express - Yaba,TILL-02,Segun Adeyemi,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,"₦2,410.00",0,POS
RCPT-102197,TXN102197,2026-04-28,07:46:00,minimart express-ikeja ,TILL-02,Segun Adeyemi,,SKU1023,Ariel Detergent 900g,Household,1,1950,0,cash
RCPT-101805,TXN101805,2026-03-24,14:13:00,Yaba Branch,TILL-02,Segun Adeyemi,,SKU1008,Milo 400g,Beverages,5,2020,0,cash
RCPT-101846,TXN101846,03/13/2026,19:42:00,MiniMart Express - Ikeja,TILL-01,Blessing Nwosu,8 1 1 8 2 9 5 1 7 5,SKU1027,Amstel Malta 33cl,Beverages,2,450,0,Transfer
RCPT-100052,TXN100052,2026-04-29,19:21:00,Ikeja Branch,TILL-01,Fatima Bello,2 3 4 8 5 7 7 6 5 5 5 7 2,SKU1016,Eva Water 75cl,Beverages,1,180.00,0,CASH
RCPT-100116,TXN100116,05/24/2026,19:59:00,Ikeja Branch,TILL-01,Ibrahim Musa,08211596568,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,990,0,Card
RCPT-101233,TXN101233,30-07-2026,14:25:00,Ikeja Branch,TILL-02,Tunde Bakare,07297307615,SKU1017,La Casera 50cl,,1,360,0,Card
RCPT-102168,TXN102168,2026-07-05,07:20:00,minimart express-ikeja ,TILL-02,Blessing Nwosu,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,2550,0,Bank Transfer
RCPT-102576,TXN102576,2026-03-21,14:15:00, Yaba,TILL-02,Emeka Obi,,SKU1014,Dettol Soap 65g,Personal Care,1,350.00,0,cash
RCPT-102081,TXN102081,24/07/2026,11:23:00,MiniMart Express - Yaba,TILL-02,Segun Adeyemi,,SKU1015,Close Up Toothpaste 140ml,Personal Care,3,860,0,POS Card
RCPT-100725,TXN100725,2026-04-17,07:45 PM,MiniMart Express - Ikeja,TILL-02,Ibrahim Musa,8218102034,SKU1022,Knorr Chicken Cubes (pack),,3,270,0,Cash
RCPT-102577,TXN102577,2026-05-05,07:21:00,minimart express-ikeja ,TILL-02,Ibrahim Musa,,SKU1025,Tom Tom Sweet (pack),Snacks,1,290,0,POS Card
RCPT-100392,TXN100392,04/11/2026,11:48:00,minimart express-ikeja ,TILL-01,Segun Adeyemi,7464171650,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3460,0,Cash
RCPT-101516,TXN101516,2026-05-26,16:54:00,IKEJA,TILL-01,Fatima Bello,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2850,0,Cash
RCPT-102221,TXN102221,2026-04-20,10:58:00, Yaba,TILL-01,Fatima Bello,0 9 0 3 6 1 3 4 4 9 6,SKU1017,La Casera 50cl,Beverages,3,330,0,POS Card
RCPT-101787,TXN101787,2026-07-16,13:15:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,7 6 9 7 5 4 8 5 8 3,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,4,2880,0,POS Card
RCPT-102198,TXN102198,2026-05-08,19:37:00,YABA,TILL-02,Fatima Bello,07756903606,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,"₦1,980.00",0,ATM Card
RCPT-102421,TXN102421,2026-05-03,20:08:00,IKEJA,TILL-01,Chidinma Okafor,7238468728,SKU1003,Golden Morn 500g,Grains & Staples,5,1490,0,POS Card
RCPT-100787,TXN100787,19-04-2026,11:49:00,minimart express-ikeja ,TILL-02,Fatima Bello,,SKU1013,Omo Detergent 900g,Household,2,1560,0,cash
RCPT-102060,TXN102060,2026-06-06,19:25:00,MiniMart Express - Surulere,TILL-01,Ibrahim Musa,,SKU1017,La Casera 50cl,Beverages,4,350,0,POS
RCPT-101181,TXN101181,2026-07-22,19:32:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,4,3540,0,Bank Transfer
RCPT-101616,TXN101616,2026-03-08,19:37:00,IKEJA,TILL-01,Segun Adeyemi,+2348695528846,SKU1021,Bournvita 500g,Beverages,5,2220,0,Bank Transfer
RCPT-101378,TXN101378,2026-07-16,18:25:00,IKEJA,TILL-02,Amaka Eze,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,₦930.00,0,pos
RCPT-100724,TXN100724,2026-04-24,21:58:00,MiniMart Express - Surulere,TILL-01,Blessing Nwosu,,SKU1009,Cowbell Milk Powder 360g,Dairy,1,1980,0,POS Card
RCPT-100470,TXN100470,06/09/2026,20:37:00,MiniMart Express - Ikeja,TILL-02,Ibrahim Musa,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,3,,0,Cash
RCPT-101003,TXN101003,03/03/2026,17:44:00,Ikeja Branch,TILL-02,Segun Adeyemi,2347476328392,SKU1007,Gala Sausage Roll,Snacks,2,260,0,transfer
RCPT-100082,TXN100082,07/11/2026,15:44:00,Surulere Branch,TILL-01,Segun Adeyemi,8105170429,SKU1018,Maltina 33cl,Beverages,2,410,0,Bank Transfer
RCPT-100781,TXN100781,2026-06-04,08:20 PM,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,950.00,0,pos
RCPT-100547,TXN100547,2026-06-29,14:47:00,Ikeja Branch,TILL-02,Emeka Obi,2347293027871,SKU1021,Bournvita 500g,Beverages,358,"2,190.00",0,Cash
RCPT-100555,TXN100555,2026-05-23,15:50:00,MiniMart Express - Surulere,TILL-01,Chidinma Okafor,2349065648789,SKU1014,Dettol Soap 65g,Personal Care,4,330,0,ATM Card
RCPT-100486,TXN100486,2026-04-15,10:22:00, Yaba,TILL-03,Fatima Bello,,SKU1005,COCA COLA 50CL,Beverages,2,₦380.00,0,ussd
RCPT-101620,TXN101620,2026-07-21,20:52:00,MiniMart Express - Yaba,TILL-03,Tunde Bakare,,SKU1025,Tom Tom Sweet (pack),Snacks,5,,0,transfer
RCPT-101308,TXN101308,2026-05-03,18:53:00,SURULERE,TILL-01,Segun Adeyemi,,SKU1017,La Casera 50cl,Beverages,3,330,15,Cash
RCPT-102507,TXN102507,2026-05-05,10:12 AM,SURULERE,TILL-01,Blessing Nwosu,9017891331,SKU1026,Chivita Juice 1L,Beverages,1,1350,5,cash
RCPT-102164,TXN102164,07/11/2026,12:21:00,IKEJA,TILL-01,Segun Adeyemi,+2347466893329,SKU1011,Honeywell Semolina 2kg,Grains & Staples,4,2520,0,Cash
RCPT-100016,TXN100016,11-07-2026,20:05:00,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1008,Milo 400g,Beverages,2,2250,0,POS Card
RCPT-101037,TXN101037,2026-05-09,17:08:00, Yaba,TILL-03,Blessing Nwosu,,SKU1003,Golden Morn 500g,Grains & Staples,1,1480,0,cash
RCPT-102092,TXN102092,2026-06-25,19:11:00, Yaba,TILL-02,Ibrahim Musa,2 3 4 8 8 1 6 3 4 5 9 1 0,SKU1006,Bigi Cola 50cl,Beverages,1,330.00,0,ATM Card
RCPT-102343,TXN102343,25-06-2026,09:35:00,YABA,TILL-02,Segun Adeyemi,,SKU1016,Eva Water 75cl,Beverages,1,190,0,USSD
RCPT-102515,TXN102515,2026-04-01,18:57:00,MiniMart Express - Ikeja,TILL-02,Blessing Nwosu,,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,3390,0,Card
RCPT-102156,TXN102156,2026-04-17,19:13:00,IKEJA,TILL-01,Chidinma Okafor,2348812152060,SKU1002,Peak Milk Evaporated 170g,Dairy,5,690,0,POS Card
RCPT-100230,TXN100230,2026-03-02,16:23:00,SURULERE,TILL-01,Amaka Eze,2348167364849,SKU1004,Dangote sugar 1Kg,Grains & Staples,1,1130,0,pos
RCPT-100110,TXN100110,2026-06-29,07:13:00,Ikeja Branch,TILL-02,Emeka Obi,2347544419219,SKU1013,Omo Detergent 900g,Household,2,1680,0,Card
RCPT-101511,TXN101511,2026-03-06,18:25:00,YABA,TILL-01,Tunde Bakare,2348163892638,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,"4,960.00",0,CASH
RCPT-101206,TXN101206,2026-03-22,08:08:00,MiniMart Express - Yaba,TILL-01,Chidinma Okafor,,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,810,0,Cash
RCPT-100705,TXN100705,2026-04-16,18:26:00,IKEJA,TILL-02,Blessing Nwosu,+2348273622008,SKU1001,Indomie Noodle 70g,Grains & Staples,4,140,0,Card
RCPT-101578,TXN101578,14-03-2026,08:31:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,,SKU1007,Gala Sausage Roll,Snacks,1,₦240.00,0,Bank Transfer
RCPT-100157,TXN100157,2026-06-10,19:05:00,Yaba Branch,TILL-02,Segun Adeyemi,,SKU1001,Indomie Noodle 70g,Grains & Staples,2,150,0,Cash
RCPT-100106,TXN100106,23/04/2026,17:59:00,SURULERE,TILL-01,Chidinma Okafor,+2347208852729,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,2,"₦2,620.00",0,Bank Transfer
RCPT-101409,TXN101409,2026-07-01,15:31:00,Surulere Branch,TILL-01,Tunde Bakare,,SKU1027,Amstel Malta 33cl,Beverages,1,,5,ussd
RCPT-101645,TXN101645,2026-04-03,20:05:00,SURULERE,TILL-01,Chidinma Okafor,,SKU1005,Coca Cola 50cl,Beverages,1,400.00,0,pos
RCPT-100849,TXN100849,2026-06-21,18:31:00,SURULERE,TILL-01,Tunde Bakare,7597524104,SKU1015,Close Up Toothpaste 140ml,Personal Care,1,830,0,Card
RCPT-102591,TXN102591,26-05-2026,19:00:00,IKEJA,TILL-01,Fatima Bello,,SKU1019,Titus Sardine 125g,Canned Foods,2,780,0,ATM Card
RCPT-101661,TXN101661,2026-03-04,13:07:00,Surulere Branch,TILL-01,Ibrahim Musa,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,2,"₦2,500.00",0,POS Card
RCPT-101846,TXN101846,13/03/2026,19:42:00,Ikeja Branch,TILL-01,Blessing Nwosu,8 1 1 8 2 9 5 1 7 5,SKU1002,peak milk evaporated170g,Dairy,2,750,0,Transfer
RCPT-101819,TXN101819,20/05/2026,11:25:00,Ikeja Branch,TILL-02,Ibrahim Musa,,SKU1003,Golden Morn 500g,Grains & Staples,1,1400,0,Cash
RCPT-101083,TXN101083,2026-03-31,11:52:00,MiniMart Express - Yaba,TILL-02,Emeka Obi,2348152866642,SKU1007,Gala Sausage Roll,Snacks,3,₦240.00,0,Cash
RCPT-101182,TXN101182,04/15/2026,19:19:00,MiniMart Express - Yaba,TILL-01,Ibrahim Musa,,SKU1002,peak milk evaporated170g,Dairy,2,₦710.00,0,Cash
RCPT-102120,TXN102120,2026-03-13,20:51:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,,SKU1014,Dettol Soap 65g,Personal Care,2,₦390.00,0,POS Card
RCPT-101228,TXN101228,2026-03-20,18:16:00,YABA,TILL-02,Ibrahim Musa,,SKU1006,Bigi Cola 50cl,Beverages,1,400,0,Card
RCPT-101861,TXN101861,20-07-2026,14:51:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1018,Maltina 33cl,Beverages,1,520,0,Transfer
RCPT-102502,TXN102502,15/03/2026,10:48:00,IKEJA,TILL-02,Blessing Nwosu,8458464188,SKU1001, Indomie Noodles 70g ,Grains & Staples,2,170,0,ussd
RCPT-102343,TXN102343,2026-06-25,09:35:00, Yaba,TILL-02,Segun Adeyemi,,SKU1019,Titus Sardine 125g,Canned Foods,2,790,10,USSD
RCPT-100349,TXN100349,2026-07-11,04:31 PM,IKEJA,TILL-01,Segun Adeyemi,2347099927838,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,330,0,Cash
RCPT-100985,TXN100985,2026-07-15,14:18:00, Yaba,TILL-01,Blessing Nwosu,,SKU1007,Gala Sausage Roll,Snacks,4,290,0,cash
RCPT-101829,TXN101829,2026-07-02,19:49:00,MiniMart Express - Ikeja,TILL-02,Tunde Bakare,7458353073,SKU1025,Tom Tom Sweet (pack),Snacks,1,290.00,0,USSD
RCPT-102495,TXN102495,03-04-2026,13:17:00, Yaba,TILL-03,Tunde Bakare,,SKU1011,Honeywell Semolina 2kg,,1,2240,0,transfer
RCPT-101709,TXN101709,2026-03-29,18:46:00,Surulere Branch,TILL-01,Segun Adeyemi,2348644556394,SKU1015,Close Up Toothpaste 140ml,Personal Care,2,900,0,pos
RCPT-102430,TXN102430,2026-04-15,07:02:00,MiniMart Express - Surulere,TILL-01,Segun Adeyemi,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,-5,₦330.00,0,USSD
