receipt_no,transaction_id,transaction_date,transaction_time,store_name,till_id,cashier_name,customer_phone,product_code,product_name,category,quantity,unit_price_ngn,discount_pct,payment_method
RCPT-200042,TXN200042,2026-08-09,12:02:00,Ikeja Branch,TILL-01,Chidinma Okafor,,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,3,4170,0,USSD
RCPT-200272,TXN200272,2026-08-08,21:56:00,MiniMart Express - Ikeja,TILL-01,Ibrahim Musa,+2348566996056,SKU1027,Amstel Malta 33cl,Beverages,1,380,0,Cash
RCPT-200220,TXN200220,2026-08-12,19:13:00,MiniMart Express - Ikeja,TILL-01,Tunde Bakare,8997090694,SKU1001,Indomie Noodles 70g,,5,160,0,ATM Card
RCPT-200033,TXN200033,10-08-2026,14:17:00,Surulere Branch,TILL-01,Ibrahim Musa,+2348064546190,SKU1004,Dangote Sugar 1kg,Grains & Staples,3,"₦1,210.00",15,Cash
RCPT-200361,TXN200361,2026-08-07,17:24:00,MiniMart Express - Surulere,TILL-01,Emeka Obi,9009233948,SKU1008,Milo 400g,Beverages,1,,0,Bank Transfer
RCPT-200103,TXN200103,2026-08-06,10:19:00,SURULERE,TILL-01,Tunde Bakare,08455097720,SKU1001,Indomie Noodles 70g,Grains & Staples,5,,15,ussd
RCPT-200022,TXN200022,09-08-2026,21:41:00,YABA,TILL-01,Segun Adeyemi,+2347909985918,SKU1024,"Pampers Diapers (pack, medium)",Baby Products,2,4610,0,Cash
RCPT-200013,TXN200013,2026-08-03,12:09 PM,MiniMart Express - Surulere,TILL-01,Tunde Bakare,+2348355368419,SKU1001,Indomie Noodles 70g,Grains & Staples,2,150,0,POS Card
RCPT-200039,TXN200039,2026-08-13,10:35 AM,Surulere Branch,TILL-01,Chidinma Okafor,,SKU1011,Honeywell Semolina 2kg,Grains & Staples,1,"2,100.00",15,transfer
RCPT-200221,TXN200221,03/08/2026,14:33:00,Ikeja Branch,TILL-01,Tunde Bakare,+2348104116690,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2880,5,Transfer
RCPT-200058,TXN200058,2026-08-01,17:46:00,MiniMart Express - Yaba,TILL-02,Segun Adeyemi,,SKU1028,Semovita 2kg,Grains & Staples,4,2130,0,POS Card
RCPT-200103,TXN200103,06/08/2026,10:19:00,Surulere Branch,TILL-01,Tunde Bakare,08455097720,SKU1002,Peak Milk Evaporated 170g,Dairy,2,730,10,ussd
RCPT-200262,TXN200262,14-08-2026,18:31:00,Surulere Branch,TILL-01,Amaka Eze,8408778455,SKU1030,Nasco Cornflakes 500g,Grains & Staples,3,1710,10,transfer
RCPT-200365,TXN200365,03-08-2026,18:04:00,IKEJA,TILL-01,Blessing Nwosu,09049462379,SKU1008,Milo 400g,Beverages,2,2010,15,Bank Transfer
RCPT-200338,TXN200338,2026-08-13,11:33:00,MiniMart Express - Ikeja,TILL-01,Chidinma Okafor,07649625631,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,1,₦320.00,15,Transfer
RCPT-200313,TXN200313,2026-08-09,20:50:00,SURULERE,TILL-01,Emeka Obi,,SKU1002,Peak Milk Evaporated 170g,Dairy,1,600,0,Transfer
RCPT-200208,TXN200208,2026-08-04,10:49:00,SURULERE,TILL-01,Emeka Obi,,SKU1019,Titus Sardine 125g,Canned Foods,1,670,5,Cash
RCPT-200375,TXN200375,2026-08-01,18:38:00,MiniMart Express - Surulere,TILL-01,Fatima Bello,+2348004900605,SKU1016,Eva Water 75cl,Beverages,2,200,0,Card
RCPT-200374,TXN200374,07-08-2026,19:04:00,Yaba Branch,TILL-01,Ibrahim Musa,+2347477004071,SKU1013,Omo Detergent 900g,Household,2,1730,10,transfer
RCPT-200005,TXN200005,2026-08-09,09:57:00,SURULERE,TILL-01,Emeka Obi,,SKU1022,Knorr Chicken Cubes (pack),Grains & Staples,2,320,10,Transfer
RCPT-200036,TXN200036,2026-08-06,12:44:00,Surulere Branch,TILL-01,Ibrahim Musa,+2348643002325,SKU1029,Dano Milk Powder 400g,Dairy,3,2830,10,Bank Transfer
RCPT-200202,TXN200202,07-08-2026,11:02:00,IKEJA,TILL-02,Blessing Nwosu,,SKU1012,Kings Vegetable Oil 1L,Grains & Staples,1,2980,5,pos
RCPT-200062,TXN200062,2026-08-06,19:02:00,Surulere Branch,TILL-01,Tunde Bakare,+2347238058885,SKU1013,Omo Detergent 900g,Household,1,"₦1,460.00",15,pos
RCPT-200354,TXN200354,2026-08-04,19:02:00,YABA,TILL-02,Ibrahim Musa,8706881586,SKU1020,Cerelac Infant Cereal 400g,Baby Products,1,"₦3,250.00",0,POS Card
RCPT-200104,TXN200104,2026-08-08,07:05:00,SURULERE,TILL-01,Segun Adeyemi,9059369038,SKU1007,Gala Sausage Roll,Snacks,5,240,10,POS Card
